id,income,location
482,92500.0,POINT (-83.14634287001014 39.937758787215294)
483,92500.0,POINT (-83.1491884788582 39.93164101764664)
484,92500.0,POINT (-83.14343123394237 39.949292534211146)
485,92500.0,POINT (-83.14277786753283 39.95144647133637)
486,97500.0,POINT (-83.15467932454625 39.941866728809444)
487,97500.0,POINT (-83.14094844331336 39.94926288291804)
488,97500.0,POINT (-83.14967772908962 39.94288443699968)
489,97500.0,POINT (-83.14506501444882 39.94632297965661)
490,97500.0,POINT (-83.14637712730962 39.948099443494755)
491,97500.0,POINT (-83.14897418752508 39.93358417304465)
492,97500.0,POINT (-83.14326667101722 39.94444395402673)
493,97500.0,POINT (-83.15296110632063 39.94368115511541)
494,97500.0,POINT (-83.15194054927068 39.93348911867604)
495,97500.0,POINT (-83.15137396235636 39.932990025055815)
496,97500.0,POINT (-83.14067135658142 39.94896543305206)
497,102500.0,POINT (-83.15736912094359 39.937860477197766)
498,102500.0,POINT (-83.14631155181061 39.951207215304386)
499,102500.0,POINT (-83.15209624087812 39.9496289118639)
500,102500.0,POINT (-83.15091065360278 39.944456438238866)
501,102500.0,POINT (-83.15449287604386 39.94198241375676)
502,102500.0,POINT (-83.15724825786283 39.93901269329975)
503,102500.0,POINT (-83.15583622398016 39.935981363378716)
504,102500.0,POINT (-83.14701819182709 39.93173866893648)
505,102500.0,POINT (-83.14943850292342 39.94664110112534)
506,102500.0,POINT (-83.14870627653319 39.948902297790525)
507,102500.0,POINT (-83.15530842153993 39.932256037607665)
508,107500.0,POINT (-83.144558588274 39.93716579765844)
509,107500.0,POINT (-83.1517354309497 39.93717042414713)
510,107500.0,POINT (-83.15030463080382 39.93853429381683)
511,107500.0,POINT (-83.1524759720441 39.93228863951259)
512,107500.0,POINT (-83.15322478108571 39.93882172673461)
513,107500.0,POINT (-83.15249683831945 39.934566748569)
514,107500.0,POINT (-83.15292396118198 39.941159624266184)
515,107500.0,POINT (-83.14486824471648 39.943494834557846)
516,107500.0,POINT (-83.14581124542167 39.937163217116314)
517,107500.0,POINT (-83.15069333113829 39.937038530646156)
518,112500.0,POINT (-83.15252932566109 39.937976949470624)
519,112500.0,POINT (-83.15120994867848 39.94006253946928)
520,112500.0,POINT (-83.15303100787143 39.93721386918294)
521,112500.0,POINT (-83.15178861838905 39.95013574395228)
522,112500.0,POINT (-83.14346412548554 39.94337628959177)
523,112500.0,POINT (-83.1533085358452 39.93633558280663)
524,112500.0,POINT (-83.1529703571885 39.93841416690069)
525,112500.0,POINT (-83.15226047964417 39.947785204941795)
526,112500.0,POINT (-83.14719053970097 39.945372355161254)
527,112500.0,POINT (-83.1486275420486 39.94670330591563)
528,117500.0,POINT (-83.14773723274445 39.93684902364256)
529,117500.0,POINT (-83.15097953448172 39.94219650269065)
530,117500.0,POINT (-83.15462798996056 39.93589989826453)
531,117500.0,POINT (-83.14475937115418 39.944899141183036)
532,117500.0,POINT (-83.15281697391825 39.94094883019884)
533,117500.0,POINT (-83.15800075210855 39.93250410365322)
534,117500.0,POINT (-83.14837827158904 39.9494422270016)
535,117500.0,POINT (-83.14920964733382 39.95111438200252)
536,117500.0,POINT (-83.14652936944151 39.93555398359625)
537,122500.0,POINT (-83.1474585695801 39.947245976549766)
538,122500.0,POINT (-83.15670523081619 39.93866953478502)
539,122500.0,POINT (-83.1427661405546 39.951338758340675)
540,122500.0,POINT (-83.14998159161661 39.93443455739349)
541,122500.0,POINT (-83.15566497485388 39.93623493674088)
542,122500.0,POINT (-83.1522107441936 39.93501547473993)
543,122500.0,POINT (-83.14630649836565 39.94204677358751)
544,122500.0,POINT (-83.14483209453552 39.93421831710757)
545,127500.0,POINT (-83.14762128439232 39.93182725539821)
546,127500.0,POINT (-83.14330657091467 39.95123125610675)
547,127500.0,POINT (-83.14921839423627 39.94144553291072)
548,127500.0,POINT (-83.15207299336998 39.945521386846636)
549,127500.0,POINT (-83.14356522889565 39.94152252748739)
550,127500.0,POINT (-83.14403343870312 39.94460511823837)
551,127500.0,POINT (-83.15557539172691 39.93724478623572)
552,132500.0,POINT (-83.14723682379164 39.941271245970725)
553,132500.0,POINT (-83.15420568837813 39.943292816251486)
554,132500.0,POINT (-83.14923023097455 39.94147429045547)
555,132500.0,POINT (-83.15489370553962 39.94062121028058)
556,132500.0,POINT (-83.15383644401565 39.937303959412034)
557,132500.0,POINT (-83.15596328940394 39.934565533943406)
558,137500.0,POINT (-83.14718687627767 39.94585250684501)
559,137500.0,POINT (-83.15084145851685 39.94176078421132)
560,137500.0,POINT (-83.14644439852395 39.940299422785145)
561,137500.0,POINT (-83.14342356187142 39.949756978307896)
562,137500.0,POINT (-83.15110559335403 39.931658530161556)
563,142500.0,POINT (-83.14587877519885 39.94087635321543)
564,142500.0,POINT (-83.14735690078113 39.9484860841466)
565,142500.0,POINT (-83.1519833519466 39.943302749407714)
566,142500.0,POINT (-83.15600168942412 39.933444329120974)
567,142500.0,POINT (-83.14501085991805 39.936500318857235)
568,147500.0,POINT (-83.1469143585118 39.93631365061885)
569,147500.0,POINT (-83.14647343016848 39.936559011091724)
570,147500.0,POINT (-83.14786862887604 39.94270256939302)
571,147500.0,POINT (-83.14991509469185 39.93758172163172)
572,152500.0,POINT (-83.14785487264864 39.9492715834935)
573,152500.0,POINT (-83.14506021092565 39.942080788322436)
574,152500.0,POINT (-83.14451610728797 39.94150224081187)
575,157500.0,POINT (-83.15076907733246 39.943231569257236)
576,157500.0,POINT (-83.14560387672924 39.94699313480402)
577,157500.0,POINT (-83.14076517860923 39.949055496027505)
578,162500.0,POINT (-83.15372017229386 39.93857299788845)
579,162500.0,POINT (-83.14554606853844 39.940033381790336)
580,167500.0,POINT (-83.14988184239868 39.93960580128686)
581,167500.0,POINT (-83.1483868293257 39.931508891627956)
582,172500.0,POINT (-83.15411582346015 39.94666609010236)
583,177500.0,POINT (-83.15626040485188 39.940607175310674)
584,182500.0,POINT (-83.15471116971402 39.93887976665348)
585,2500.0,POINT (-82.83684909346978 39.979995217084614)
586,2500.0,POINT (-82.83958368895122 39.96709036473205)
587,2500.0,POINT (-82.83729165330307 39.9767144521362)
588,2500.0,POINT (-82.8470465916088 39.95831567673424)
589,7500.0,POINT (-82.83940921378567 39.97849077875167)
590,7500.0,POINT (-82.8666135823514 39.97389243618569)
591,7500.0,POINT (-82.84062637996223 39.95479345427211)
592,7500.0,POINT (-82.85603117556212 39.97550244251649)
593,12500.0,POINT (-82.84352431604756 39.96917593139479)
594,12500.0,POINT (-82.86086414585785 39.96987824804747)
595,12500.0,POINT (-82.84590323021001 39.97433422200825)
596,12500.0,POINT (-82.85831479110986 39.9734861668233)
597,12500.0,POINT (-82.8517090492648 39.95027089545295)
598,17500.0,POINT (-82.83803062370454 39.97642221212269)
599,17500.0,POINT (-82.84939094073545 39.96183122688099)
600,17500.0,POINT (-82.84848156992764 39.950128665659676)
601,17500.0,POINT (-82.85453177258715 39.97544293262245)
602,17500.0,POINT (-82.83815187170788 39.96987318886549)
603,17500.0,POINT (-82.84715148345252 39.963270838096626)
604,22500.0,POINT (-82.86560817007302 39.97409799977403)
605,22500.0,POINT (-82.84861907504853 39.97337456401051)
606,22500.0,POINT (-82.84157537274565 39.969538623501535)
607,22500.0,POINT (-82.87217256796778 39.97264216793043)
608,22500.0,POINT (-82.85046140585615 39.96825271133862)
609,22500.0,POINT (-82.84860401497824 39.97271973358442)
610,27500.0,POINT (-82.8448232773568 39.97230930381973)
611,27500.0,POINT (-82.84500613302328 39.955608088210404)
612,27500.0,POINT (-82.84199363288003 39.97091525569286)
613,27500.0,POINT (-82.85027542540655 39.96959790061915)
614,27500.0,POINT (-82.84453185542702 39.97437946763732)
615,27500.0,POINT (-82.8410698180691 39.968901173903085)
616,27500.0,POINT (-82.84499471605145 39.97800069141999)
617,32500.0,POINT (-82.86804550471028 39.97290804632222)
618,32500.0,POINT (-82.84400576269792 39.96765077680689)
619,32500.0,POINT (-82.85051230037163 39.94778873222391)
620,32500.0,POINT (-82.85079464758991 39.95293607739051)
621,32500.0,POINT (-82.83848440498443 39.95672388735924)
622,32500.0,POINT (-82.85252302114671 39.954945511168496)
623,32500.0,POINT (-82.86233912084498 39.96752628381025)
624,37500.0,POINT (-82.84398823147806 39.961819619304606)
625,37500.0,POINT (-82.8465166141557 39.96688001688378)
626,37500.0,POINT (-82.84398838714756 39.95895065872939)
627,37500.0,POINT (-82.8656028130771 39.97334711852789)
628,37500.0,POINT (-82.844448871086 39.96159897745464)
629,37500.0,POINT (-82.86287249111558 39.97617283748544)
630,37500.0,POINT (-82.85267921926133 39.97772306027375)
631,37500.0,POINT (-82.85043970442095 39.96893304984896)
632,42500.0,POINT (-82.83972438450091 39.95772516071277)
633,42500.0,POINT (-82.84875201217822 39.96093106196743)
634,42500.0,POINT (-82.84592580649696 39.948258912662965)
635,42500.0,POINT (-82.83936393226091 39.95528320058727)
636,42500.0,POINT (-82.84624452509708 39.9636430051091)
637,42500.0,POINT (-82.84732493482109 39.97783234681956)
638,42500.0,POINT (-82.84762957063143 39.96922853973306)
639,42500.0,POINT (-82.85244281157641 39.96671447240561)
640,47500.0,POINT (-82.8442174352772 39.97746391924558)
641,47500.0,POINT (-82.84059276196105 39.96732771336036)
642,47500.0,POINT (-82.85672440429323 39.9663030634168)
643,47500.0,POINT (-82.83851170206914 39.96095532949718)
644,47500.0,POINT (-82.86047525512659 39.970840695517566)
645,47500.0,POINT (-82.86464570072577 39.975810121186186)
646,47500.0,POINT (-82.86518728094536 39.97375306550737)
647,47500.0,POINT (-82.83975853138371 39.96447800368161)
648,47500.0,POINT (-82.85584682488286 39.97572410425953)
649,52500.0,POINT (-82.85610853130846 39.969346950107884)
650,52500.0,POINT (-82.84854858322683 39.959836185348294)
651,52500.0,POINT (-82.83897164355716 39.95674060104397)
652,52500.0,POINT (-82.84216517435483 39.970304188612985)
653,52500.0,POINT (-82.84662204670748 39.951611858712226)
654,52500.0,POINT (-82.85045132028688 39.973513959087114)
655,52500.0,POINT (-82.84498030195397 39.957859371606936)
656,52500.0,POINT (-82.84817927687315 39.94871960003276)
657,52500.0,POINT (-82.84502080414276 39.96198808913433)
658,57500.0,POINT (-82.8665675043469 39.97509389602785)
659,57500.0,POINT (-82.84689718612323 39.9479523020463)
660,57500.0,POINT (-82.84782191488942 39.96884816485368)
661,57500.0,POINT (-82.85192789543794 39.94590380735526)
662,57500.0,POINT (-82.84769763782423 39.95746471334405)
663,57500.0,POINT (-82.8385268392822 39.95726391605874)
664,57500.0,POINT (-82.84959172162881 39.97576860327974)
665,57500.0,POINT (-82.83718109199492 39.97397449972848)
666,57500.0,POINT (-82.85150304019223 39.96797549896199)
667,62500.0,POINT (-82.85825748167532 39.97381106334766)
668,62500.0,POINT (-82.86805410474216 39.97118748181883)
669,62500.0,POINT (-82.85580267120386 39.97019437087219)
670,62500.0,POINT (-82.84850924068067 39.965915619034504)
671,62500.0,POINT (-82.84684664768007 39.956642861724426)
672,62500.0,POINT (-82.83636655916047 39.97962735806633)
673,62500.0,POINT (-82.86660990482336 39.97618289723723)
674,62500.0,POINT (-82.84075157338881 39.956376412949325)
675,62500.0,POINT (-82.8569095007569 39.972414681102975)
676,67500.0,POINT (-82.84604374073292 39.951843398066295)
677,67500.0,POINT (-82.8488978321062 39.96935551675504)
678,67500.0,POINT (-82.85053874111922 39.95379492198899)
679,67500.0,POINT (-82.87213595713831 39.976047786573574)
680,67500.0,POINT (-82.83828465287996 39.96854865385442)
681,67500.0,POINT (-82.85445026057539 39.944624103027955)
682,67500.0,POINT (-82.84385963591346 39.96910488678349)
683,67500.0,POINT (-82.85200756215097 39.94501089871353)
684,67500.0,POINT (-82.84204313425845 39.9677434113343)
685,72500.0,POINT (-82.8548913559566 39.96992284514211)
686,72500.0,POINT (-82.83859537700341 39.9588246819955)
687,72500.0,POINT (-82.83774162636871 39.96291116685915)
688,72500.0,POINT (-82.84133572640023 39.97658294556873)
689,72500.0,POINT (-82.84116764779341 39.9752538039064)
690,72500.0,POINT (-82.8489973763227 39.95774902545061)
691,72500.0,POINT (-82.85131368545794 39.94780688895645)
692,72500.0,POINT (-82.85199909497867 39.95703251863379)
693,72500.0,POINT (-82.85164542204241 39.97569675826785)
694,77500.0,POINT (-82.85013850629095 39.96212644328931)
695,77500.0,POINT (-82.84666893701576 39.978419174475015)
696,77500.0,POINT (-82.83783608261818 39.96451472521397)
697,77500.0,POINT (-82.84785035768346 39.94533814719094)
698,77500.0,POINT (-82.8467143516417 39.94612761087064)
699,77500.0,POINT (-82.8465275872072 39.95133762810501)
700,77500.0,POINT (-82.85843888376756 39.96853470713473)
701,77500.0,POINT (-82.86822595346266 39.973583699253304)
702,77500.0,POINT (-82.85826865151019 39.97682537532953)
703,82500.0,POINT (-82.84509845893315 39.97286569225513)
704,82500.0,POINT (-82.83815208855297 39.974193092184535)
705,82500.0,POINT (-82.83768184128213 39.979277905529756)
706,82500.0,POINT (-82.8475178035605 39.95162750941222)
707,82500.0,POINT (-82.84718102998379 39.95159749344995)
708,82500.0,POINT (-82.83784446217055 39.96205792977307)
709,82500.0,POINT (-82.86891871569456 39.9725524694278)
710,82500.0,POINT (-82.85592541040424 39.97212905609333)
711,82500.0,POINT (-82.84662640958454 39.97085019655178)
712,87500.0,POINT (-82.84933368786977 39.95289954570014)
713,87500.0,POINT (-82.8434433436606 39.95819600844287)
714,87500.0,POINT (-82.85567507012263 39.97716430485971)
715,87500.0,POINT (-82.83911455337889 39.975392124121186)
716,87500.0,POINT (-82.84996903561053 39.95224234937215)
717,87500.0,POINT (-82.84675608784019 39.97173026976192)
718,87500.0,POINT (-82.86191195531778 39.968944122403784)
719,87500.0,POINT (-82.86451718268741 39.969131854714824)
720,87500.0,POINT (-82.84518356081772 39.95291509284823)
721,92500.0,POINT (-82.8458467955529 39.95570330796836)
722,92500.0,POINT (-82.85280776567167 39.95452601487597)
723,92500.0,POINT (-82.86435068467638 39.976172901147116)
724,92500.0,POINT (-82.852142884606 39.970525170966496)
725,92500.0,POINT (-82.84735523051683 39.97772317502665)
726,92500.0,POINT (-82.83779575186622 39.968250432690446)
727,92500.0,POINT (-82.84043521631385 39.954683550083175)
728,92500.0,POINT (-82.85340932440042 39.96538374393315)
729,97500.0,POINT (-82.83838004144614 39.972479444986725)
730,97500.0,POINT (-82.8441207044775 39.95779871486359)
731,97500.0,POINT (-82.86139551010679 39.97405350368772)
732,97500.0,POINT (-82.84691838836525 39.97333838905831)
733,97500.0,POINT (-82.86252687769921 39.97509887659463)
734,97500.0,POINT (-82.8375917271529 39.96950173463873)
735,97500.0,POINT (-82.84773471898265 39.96906134873956)
736,97500.0,POINT (-82.8652912861175 39.96920640668724)
737,102500.0,POINT (-82.8463118697772 39.97377790768908)
738,102500.0,POINT (-82.8453612523593 39.9737785690531)
739,102500.0,POINT (-82.84917210629504 39.96139584622341)
740,102500.0,POINT (-82.84491644322773 39.9683670719917)
741,102500.0,POINT (-82.85101128206817 39.9757085804843)
742,102500.0,POINT (-82.84875334328584 39.96606273797419)
743,102500.0,POINT (-82.8492837267421 39.96886936042512)
744,107500.0,POINT (-82.85977211953944 39.97123200419123)
745,107500.0,POINT (-82.85134204545919 39.96384165345211)
746,107500.0,POINT (-82.84823323445356 39.96047062374995)
747,107500.0,POINT (-82.8552265842754 39.965744589431026)
748,107500.0,POINT (-82.85106861622637 39.96810117688276)
749,107500.0,POINT (-82.85005291538447 39.962891419777705)
750,107500.0,POINT (-82.84846164479073 39.959868796853755)
751,112500.0,POINT (-82.84793234828322 39.973494581873645)
752,112500.0,POINT (-82.85457946478637 39.9717730087555)
753,112500.0,POINT (-82.85103006976972 39.96810369736186)
754,112500.0,POINT (-82.84668625679433 39.972176501957215)
755,112500.0,POINT (-82.86933671002686 39.97445384896044)
756,112500.0,POINT (-82.8503722052716 39.94328387932306)
757,117500.0,POINT (-82.8631199508518 39.96806633187759)
758,117500.0,POINT (-82.83963306819473 39.97809969562455)
759,117500.0,POINT (-82.83798527487215 39.96921693122696)
760,117500.0,POINT (-82.8394394908277 39.97731927907787)
761,117500.0,POINT (-82.84807271870018 39.96965502835883)
762,122500.0,POINT (-82.8498002231227 39.950187535694745)
763,122500.0,POINT (-82.85906716346156 39.97422630066629)
764,122500.0,POINT (-82.83857114999691 39.96127472855199)
765,122500.0,POINT (-82.84570025835804 39.94807727582261)
766,122500.0,POINT (-82.85364090527517 39.95167170390701)
767,127500.0,POINT (-82.87122355363971 39.9763276791253)
768,127500.0,POINT (-82.85092624205761 39.954090196149096)
769,127500.0,POINT (-82.8564014613687 39.97532176898609)
770,127500.0,POINT (-82.85477864221083 39.97432559512129)
771,132500.0,POINT (-82.8457156175129 39.95670581637808)
772,132500.0,POINT (-82.84442817941134 39.977970929723355)
773,132500.0,POINT (-82.84272554400934 39.97259320788437)
774,132500.0,POINT (-82.83829278571746 39.970565899576435)
775,137500.0,POINT (-82.83915879566077 39.959540157272336)
776,137500.0,POINT (-82.86595690611658 39.968090597856545)
777,137500.0,POINT (-82.84702461470393 39.95215012517348)
778,142500.0,POINT (-82.8461925814426 39.971045186055946)
779,142500.0,POINT (-82.83736221107904 39.96767148072722)
780,142500.0,POINT (-82.84702030430519 39.97111466059066)
781,147500.0,POINT (-82.85550596258591 39.94354150896641)
782,147500.0,POINT (-82.84424466293308 39.967912291114544)
783,152500.0,POINT (-82.8632090081143 39.971231474830574)
784,152500.0,POINT (-82.84448370748343 39.97063733916)
785,157500.0,POINT (-82.84691926139276 39.950071919606465)
