id,latitude,longitude,polygon,income
116,4857663.148479408,-9236299.02874004,"POLYGON ((-9236289.02874004 4857673.148479408, -9236309.02874004 4857673.148479408, -9236309.02874004 4857653.148479408, -9236289.02874004 4857653.148479408, -9236289.02874004 4857673.148479408))",10k to 15k
117,4857313.197718913,-9235629.437156398,"POLYGON ((-9235619.437156398 4857323.197718913, -9235639.437156398 4857323.197718913, -9235639.437156398 4857303.197718913, -9235619.437156398 4857303.197718913, -9235619.437156398 4857323.197718913))",45k to 50k
118,4856650.312178191,-9236133.273085274,"POLYGON ((-9236123.273085274 4856660.312178191, -9236143.273085274 4856660.312178191, -9236143.273085274 4856640.312178191, -9236123.273085274 4856640.312178191, -9236123.273085274 4856660.312178191))",75k to 100k
119,4857588.448104856,-9236214.07130959,"POLYGON ((-9236204.071309593 4857598.448104856, -9236224.071309593 4857598.448104856, -9236224.071309593 4857578.448104856, -9236204.071309593 4857578.448104856, -9236204.071309593 4857598.448104856))",10k to 15k
120,4856770.022660682,-9236559.187622285,"POLYGON ((-9236549.187622283 4856780.022660682, -9236569.187622283 4856780.022660682, -9236569.187622283 4856760.022660682, -9236549.187622283 4856760.022660682, -9236549.187622283 4856780.022660682))",30k to 35k
121,4857704.31410362,-9236269.413177436,"POLYGON ((-9236259.413177436 4857714.31410362, -9236279.413177436 4857714.31410362, -9236279.413177436 4857694.31410362, -9236259.413177436 4857694.31410362, -9236259.413177436 4857714.31410362))",25k to 30k
122,4857435.415567246,-9236392.19489386,"POLYGON ((-9236382.19489386 4857445.415567246, -9236402.19489386 4857445.415567246, -9236402.19489386 4857425.415567246, -9236382.19489386 4857425.415567246, -9236382.19489386 4857445.415567246))",25k to 30k
123,4856758.7257136125,-9236201.094510484,"POLYGON ((-9236191.094510486 4856768.7257136125, -9236211.094510486 4856768.7257136125, -9236211.094510486 4856748.7257136125, -9236191.094510486 4856748.7257136125, -9236191.094510486 4856768.7257136125))",25k to 30k
124,4856702.317320488,-9235909.616021438,"POLYGON ((-9235899.616021438 4856712.317320488, -9235919.616021438 4856712.317320488, -9235919.616021438 4856692.317320488, -9235899.616021438 4856692.317320488, -9235899.616021438 4856712.317320488))",75k to 100k
125,4856666.563393209,-9236431.977205222,"POLYGON ((-9236421.977205222 4856676.563393209, -9236441.977205222 4856676.563393209, -9236441.977205222 4856656.563393209, -9236421.977205222 4856656.563393209, -9236421.977205222 4856676.563393209))",40k to 45k
126,4857456.627547619,-9235683.457751151,"POLYGON ((-9235673.457751153 4857466.627547619, -9235693.457751153 4857466.627547619, -9235693.457751153 4857446.627547619, -9235673.457751153 4857446.627547619, -9235673.457751153 4857466.627547619))",under 10k
127,4856988.735016436,-9235604.634562444,"POLYGON ((-9235594.634562444 4856998.735016436, -9235614.634562444 4856998.735016436, -9235614.634562444 4856978.735016436, -9235594.634562444 4856978.735016436, -9235594.634562444 4856998.735016436))",25k to 30k
128,4857071.253324706,-9236069.410915809,"POLYGON ((-9236059.410915809 4857081.253324706, -9236079.410915809 4857081.253324706, -9236079.410915809 4857061.253324706, -9236059.410915809 4857061.253324706, -9236059.410915809 4857081.253324706))",75k to 100k
129,4857552.987944977,-9235984.693109477,"POLYGON ((-9235974.693109477 4857562.987944977, -9235994.693109477 4857562.987944977, -9235994.693109477 4857542.987944977, -9235974.693109477 4857542.987944977, -9235974.693109477 4857562.987944977))",20k to 25k
130,4857419.237199994,-9235725.494431006,"POLYGON ((-9235715.494431006 4857429.237199994, -9235735.494431006 4857429.237199994, -9235735.494431006 4857409.237199994, -9235715.494431006 4857409.237199994, -9235715.494431006 4857429.237199994))",75k to 100k
131,4857715.186388401,-9236410.028185593,"POLYGON ((-9236400.028185593 4857725.186388401, -9236420.028185593 4857725.186388401, -9236420.028185593 4857705.186388401, -9236400.028185593 4857705.186388401, -9236400.028185593 4857725.186388401))",25k to 30k
132,4857677.900861537,-9236539.786882829,"POLYGON ((-9236529.786882829 4857687.900861536, -9236549.786882829 4857687.900861536, -9236549.786882829 4857667.900861536, -9236529.786882829 4857667.900861536, -9236529.786882829 4857687.900861536))",20k to 25k
133,4857494.290760184,-9236552.431561051,"POLYGON ((-9236542.431561051 4857504.290760183, -9236562.431561051 4857504.290760183, -9236562.431561051 4857484.290760183, -9236542.431561051 4857484.290760183, -9236542.431561051 4857504.290760183))",45k to 50k
134,4856932.359893887,-9236349.106431091,"POLYGON ((-9236339.106431091 4856942.359893888, -9236359.106431091 4856942.359893888, -9236359.106431091 4856922.359893888, -9236339.106431091 4856922.359893888, -9236339.106431091 4856942.359893888))",25k to 30k
135,4856720.8171042185,-9236474.932058511,"POLYGON ((-9236464.932058511 4856730.8171042185, -9236484.932058511 4856730.8171042185, -9236484.932058511 4856710.8171042185, -9236464.932058511 4856710.8171042185, -9236464.932058511 4856730.8171042185))",75k to 100k
136,4857375.208087374,-9236336.797077412,"POLYGON ((-9236326.797077412 4857385.208087374, -9236346.797077412 4857385.208087374, -9236346.797077412 4857365.208087374, -9236326.797077412 4857365.208087374, -9236326.797077412 4857385.208087374))",60k to 75k
137,4857163.231959069,-9236232.492520195,"POLYGON ((-9236222.492520196 4857173.231959069, -9236242.492520196 4857173.231959069, -9236242.492520196 4857153.231959069, -9236222.492520196 4857153.231959069, -9236222.492520196 4857173.231959069))",35k to 40k
138,4856679.202758291,-9236233.66634622,"POLYGON ((-9236223.66634622 4856689.202758291, -9236243.66634622 4856689.202758291, -9236243.66634622 4856669.202758291, -9236223.66634622 4856669.202758291, -9236223.66634622 4856689.202758291))",75k to 100k
139,4856528.528191595,-9236576.338883156,"POLYGON ((-9236566.338883156 4856538.528191595, -9236586.338883156 4856538.528191595, -9236586.338883156 4856518.528191595, -9236566.338883156 4856518.528191595, -9236566.338883156 4856538.528191595))",50k to 60k
140,4856569.123669375,-9236488.039544486,"POLYGON ((-9236478.039544486 4856579.123669375, -9236498.039544486 4856579.123669375, -9236498.039544486 4856559.123669375, -9236478.039544486 4856559.123669375, -9236478.039544486 4856579.123669375))",100k to 125k
141,4856750.811010802,-9236305.893305508,"POLYGON ((-9236295.893305508 4856760.811010801, -9236315.893305508 4856760.811010801, -9236315.893305508 4856740.811010801, -9236295.893305508 4856740.811010801, -9236295.893305508 4856760.811010801))",20k to 25k
142,4856587.716982584,-9236564.10759265,"POLYGON ((-9236554.10759265 4856597.716982584, -9236574.10759265 4856597.716982584, -9236574.10759265 4856577.716982584, -9236554.10759265 4856577.716982584, -9236554.10759265 4856597.716982584))",25k to 30k
143,4856470.734155204,-9235696.898422634,"POLYGON ((-9235686.898422634 4856480.734155204, -9235706.898422634 4856480.734155204, -9235706.898422634 4856460.734155204, -9235686.898422634 4856460.734155204, -9235686.898422634 4856480.734155204))",25k to 30k
144,4857001.937517585,-9236181.03700754,"POLYGON ((-9236171.03700754 4857011.937517584, -9236191.03700754 4857011.937517584, -9236191.03700754 4856991.937517584, -9236171.03700754 4856991.937517584, -9236171.03700754 4857011.937517584))",75k to 100k
145,4856545.957960294,-9236285.104829673,"POLYGON ((-9236275.10482967 4856555.957960294, -9236295.10482967 4856555.957960294, -9236295.10482967 4856535.957960294, -9236275.10482967 4856535.957960294, -9236275.10482967 4856555.957960294))",50k to 60k
146,4856620.459991956,-9236162.5756994,"POLYGON ((-9236152.575699398 4856630.459991957, -9236172.575699398 4856630.459991957, -9236172.575699398 4856610.459991957, -9236152.575699398 4856610.459991957, -9236152.575699398 4856630.459991957))",60k to 75k
147,4856728.609437952,-9235630.42055127,"POLYGON ((-9235620.42055127 4856738.609437953, -9235640.42055127 4856738.609437953, -9235640.42055127 4856718.609437953, -9235620.42055127 4856718.609437953, -9235620.42055127 4856738.609437953))",50k to 60k
148,4856472.70459699,-9235803.738981046,"POLYGON ((-9235793.738981046 4856482.70459699, -9235813.738981046 4856482.70459699, -9235813.738981046 4856462.70459699, -9235793.738981046 4856462.70459699, -9235793.738981046 4856482.70459699))",75k to 100k
149,4856525.438499624,-9235657.77899671,"POLYGON ((-9235647.778996708 4856535.438499624, -9235667.778996708 4856535.438499624, -9235667.778996708 4856515.438499624, -9235647.778996708 4856515.438499624, -9235647.778996708 4856535.438499624))",150k to 200k
150,4857443.67994138,-9236414.17622219,"POLYGON ((-9236404.17622219 4857453.679941381, -9236424.17622219 4857453.679941381, -9236424.17622219 4857433.679941381, -9236404.17622219 4857433.679941381, -9236404.17622219 4857453.679941381))",50k to 60k
151,4857528.652411766,-9235601.591878999,"POLYGON ((-9235591.591878999 4857538.652411766, -9235611.591878999 4857538.652411766, -9235611.591878999 4857518.652411766, -9235591.591878999 4857518.652411766, -9235591.591878999 4857538.652411766))",75k to 100k
152,4857535.1570439385,-9235659.14427305,"POLYGON ((-9235649.14427305 4857545.1570439385, -9235669.14427305 4857545.1570439385, -9235669.14427305 4857525.1570439385, -9235649.14427305 4857525.1570439385, -9235649.14427305 4857545.1570439385))",20k to 25k
153,4856513.316752171,-9235779.756858105,"POLYGON ((-9235769.756858105 4856523.316752172, -9235789.756858105 4856523.316752172, -9235789.756858105 4856503.316752172, -9235769.756858105 4856503.316752172, -9235769.756858105 4856523.316752172))",10k to 15k
154,4857125.625673113,-9236417.89526072,"POLYGON ((-9236407.89526072 4857135.625673114, -9236427.89526072 4857135.625673114, -9236427.89526072 4857115.625673114, -9236407.89526072 4857115.625673114, -9236407.89526072 4857135.625673114))",150k to 200k
155,4857596.10240785,-9236341.204545747,"POLYGON ((-9236331.204545747 4857606.10240785, -9236351.204545747 4857606.10240785, -9236351.204545747 4857586.10240785, -9236331.204545747 4857586.10240785, -9236331.204545747 4857606.10240785))",60k to 75k
156,4857599.174337371,-9235831.730031377,"POLYGON ((-9235821.730031377 4857609.174337371, -9235841.730031377 4857609.174337371, -9235841.730031377 4857589.174337371, -9235821.730031377 4857589.174337371, -9235821.730031377 4857609.174337371))",50k to 60k
157,4857521.795104094,-9235986.722518945,"POLYGON ((-9235976.722518947 4857531.795104094, -9235996.722518947 4857531.795104094, -9235996.722518947 4857511.795104094, -9235976.722518947 4857511.795104094, -9235976.722518947 4857531.795104094))",75k to 100k
158,4856947.371274924,-9236185.23856574,"POLYGON ((-9236175.23856574 4856957.371274925, -9236195.23856574 4856957.371274925, -9236195.23856574 4856937.371274925, -9236175.23856574 4856937.371274925, -9236175.23856574 4856957.371274925))",150k to 200k
159,4857614.637734878,-9236103.496677019,"POLYGON ((-9236093.496677019 4857624.637734877, -9236113.496677019 4857624.637734877, -9236113.496677019 4857604.637734877, -9236093.496677019 4857604.637734877, -9236093.496677019 4857624.637734877))",45k to 50k
160,4856827.880227619,-9235916.600178175,"POLYGON ((-9235906.600178175 4856837.880227619, -9235926.600178175 4856837.880227619, -9235926.600178175 4856817.880227619, -9235906.600178175 4856817.880227619, -9235906.600178175 4856837.880227619))",45k to 50k
161,4856485.163755799,-9236202.038252939,"POLYGON ((-9236192.038252939 4856495.163755799, -9236212.038252939 4856495.163755799, -9236212.038252939 4856475.163755799, -9236192.038252939 4856475.163755799, -9236192.038252939 4856495.163755799))",40k to 45k
162,4857329.101957081,-9236449.796272008,"POLYGON ((-9236439.796272008 4857339.101957081, -9236459.796272008 4857339.101957081, -9236459.796272008 4857319.101957081, -9236439.796272008 4857319.101957081, -9236439.796272008 4857339.101957081))",75k to 100k
163,4857033.143384121,-9236192.863767926,"POLYGON ((-9236182.863767926 4857043.143384121, -9236202.863767926 4857043.143384121, -9236202.863767926 4857023.143384121, -9236182.863767926 4857023.143384121, -9236182.863767926 4857043.143384121))",45k to 50k
164,4857127.49339128,-9236278.729336107,"POLYGON ((-9236268.729336107 4857137.49339128, -9236288.729336107 4857137.49339128, -9236288.729336107 4857117.49339128, -9236268.729336107 4857117.49339128, -9236268.729336107 4857137.49339128))",20k to 25k
165,4856683.3439588435,-9236558.754382527,"POLYGON ((-9236548.754382527 4856693.3439588435, -9236568.754382527 4856693.3439588435, -9236568.754382527 4856673.3439588435, -9236548.754382527 4856673.3439588435, -9236548.754382527 4856693.3439588435))",20k to 25k
166,4857307.802863886,-9236242.41925202,"POLYGON ((-9236232.419252021 4857317.802863886, -9236252.419252021 4857317.802863886, -9236252.419252021 4857297.802863886, -9236232.419252021 4857297.802863886, -9236232.419252021 4857317.802863886))",200k+
167,4857493.884543523,-9236027.799605004,"POLYGON ((-9236017.799605004 4857503.884543523, -9236037.799605004 4857503.884543523, -9236037.799605004 4857483.884543523, -9236017.799605004 4857483.884543523, -9236017.799605004 4857503.884543523))",75k to 100k
168,4857338.168454456,-9236422.4784083,"POLYGON ((-9236412.4784083 4857348.168454455, -9236432.4784083 4857348.168454455, -9236432.4784083 4857328.168454455, -9236412.4784083 4857328.168454455, -9236412.4784083 4857348.168454455))",150k to 200k
169,4856535.522970695,-9235860.42644928,"POLYGON ((-9235850.426449278 4856545.522970695, -9235870.426449278 4856545.522970695, -9235870.426449278 4856525.522970695, -9235850.426449278 4856525.522970695, -9235850.426449278 4856545.522970695))",75k to 100k
170,4856679.16226128,-9235667.985869274,"POLYGON ((-9235657.985869274 4856689.16226128, -9235677.985869274 4856689.16226128, -9235677.985869274 4856669.16226128, -9235657.985869274 4856669.16226128, -9235657.985869274 4856689.16226128))",100k to 125k
171,4857398.400603776,-9236161.867166623,"POLYGON ((-9236151.867166623 4857408.400603776, -9236171.867166623 4857408.400603776, -9236171.867166623 4857388.400603776, -9236151.867166623 4857388.400603776, -9236151.867166623 4857408.400603776))",45k to 50k
172,4856571.222370947,-9235680.520549312,"POLYGON ((-9235670.520549312 4856581.222370946, -9235690.520549312 4856581.222370946, -9235690.520549312 4856561.222370946, -9235670.520549312 4856561.222370946, -9235670.520549312 4856581.222370946))",40k to 45k
173,4856919.303607525,-9235692.702262228,"POLYGON ((-9235682.702262228 4856929.303607525, -9235702.702262228 4856929.303607525, -9235702.702262228 4856909.303607525, -9235682.702262228 4856909.303607525, -9235682.702262228 4856929.303607525))",150k to 200k
174,4856948.935682928,-9236402.484941717,"POLYGON ((-9236392.48494172 4856958.935682927, -9236412.48494172 4856958.935682927, -9236412.48494172 4856938.935682927, -9236392.48494172 4856938.935682927, -9236392.48494172 4856958.935682927))",150k to 200k
175,4856694.52351423,-9236207.649111874,"POLYGON ((-9236197.649111874 4856704.52351423, -9236217.649111874 4856704.52351423, -9236217.649111874 4856684.52351423, -9236197.649111874 4856684.52351423, -9236197.649111874 4856704.52351423))",50k to 60k
176,4857192.854607968,-9236328.233761558,"POLYGON ((-9236318.233761558 4857202.854607968, -9236338.233761558 4857202.854607968, -9236338.233761558 4857182.854607968, -9236318.233761558 4857182.854607968, -9236318.233761558 4857202.854607968))",100k to 125k
177,4857576.319496295,-9235940.812678011,"POLYGON ((-9235930.812678011 4857586.319496295, -9235950.812678011 4857586.319496295, -9235950.812678011 4857566.319496295, -9235930.812678011 4857566.319496295, -9235930.812678011 4857586.319496295))",15k to 20k
